date,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_per_million_pop,total_deaths_per_million_pop,total_tests,total_tests_per_million_pop,case_growth_rate,death_growth_rate,pop_millions,first_case_date
2020-01-22,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-23,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-24,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-25,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-26,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-27,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-28,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-29,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-30,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-01-31,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-01,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-02,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-03,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-04,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-05,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-06,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-07,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-08,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-09,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-10,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-11,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-12,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-13,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-14,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-15,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-16,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-17,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-18,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-19,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-20,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-21,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-22,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-23,Afghanistan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-24,Afghanistan,1,1,0,0,0,0,0,0.027272727,0.0,0,0.0,inf,0.0,36.66666667,Feb-23
2020-02-25,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-26,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-27,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-28,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-02-29,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-01,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-02,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-03,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-04,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-05,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-06,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-07,Afghanistan,1,0,0,0,0,0,0,0.027272727,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-08,Afghanistan,4,3,0,0,0,0,0,0.109090909,0.0,0,0.0,300.0,0.0,36.66666667,Feb-23
2020-03-09,Afghanistan,4,0,0,0,0,0,0,0.109090909,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-10,Afghanistan,5,1,0,0,0,0,0,0.136363636,0.0,0,0.0,25.0,0.0,36.66666667,Feb-23
2020-03-11,Afghanistan,7,2,0,0,0,0,0,0.190909091,0.0,0,0.0,40.0,0.0,36.66666667,Feb-23
2020-03-12,Afghanistan,7,0,0,0,0,0,0,0.190909091,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-13,Afghanistan,7,0,0,0,0,0,0,0.190909091,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-14,Afghanistan,11,4,0,0,0,0,0,0.3,0.0,0,0.0,57.14285714285714,0.0,36.66666667,Feb-23
2020-03-15,Afghanistan,16,5,0,0,0,0,0,0.436363636,0.0,0,0.0,45.45454545454545,0.0,36.66666667,Feb-23
2020-03-16,Afghanistan,21,5,0,0,1,0,0,0.572727273,0.0,0,0.0,31.25,0.0,36.66666667,Feb-23
2020-03-17,Afghanistan,22,1,0,0,1,0,0,0.6,0.0,0,0.0,4.761904761904762,0.0,36.66666667,Feb-23
2020-03-18,Afghanistan,22,0,0,0,1,0,0,0.6,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-19,Afghanistan,22,0,0,0,1,0,0,0.6,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-20,Afghanistan,24,2,0,0,1,0,0,0.654545454,0.0,0,0.0,9.090909090909092,0.0,36.66666667,Feb-23
2020-03-21,Afghanistan,24,0,0,0,1,0,0,0.654545454,0.0,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-22,Afghanistan,40,16,1,1,1,0,0,1.090909091,0.027272727,0,0.0,66.66666666666666,inf,36.66666667,Feb-23
2020-03-23,Afghanistan,40,0,1,0,1,0,0,1.090909091,0.027272727,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-24,Afghanistan,74,34,1,0,1,72,0,2.018181818,0.027272727,0,0.0,85.0,0.0,36.66666667,Feb-23
2020-03-25,Afghanistan,84,10,2,1,2,80,0,2.290909091,0.054545455,0,0.0,13.513513513513514,100.0,36.66666667,Feb-23
2020-03-26,Afghanistan,94,10,4,2,2,88,0,2.563636363,0.109090909,0,0.0,11.904761904761903,100.0,36.66666667,Feb-23
2020-03-27,Afghanistan,110,16,4,0,2,104,0,3.0,0.109090909,0,0.0,17.02127659574468,0.0,36.66666667,Feb-23
2020-03-28,Afghanistan,110,0,4,0,2,104,0,3.0,0.109090909,0,0.0,0.0,0.0,36.66666667,Feb-23
2020-03-29,Afghanistan,120,10,4,0,2,114,0,3.0,0.1,0,0.0,9.090909090909092,0.0,36.66666667,Feb-23
2020-03-30,Afghanistan,170,50,4,0,2,164,0,4.0,0.1,0,0.0,41.66666666666667,0.0,36.66666667,Feb-23
2020-03-31,Afghanistan,174,4,4,0,5,165,0,4.0,0.1,0,0.0,2.3529411764705883,0.0,36.66666667,Feb-23
2020-04-01,Afghanistan,237,63,4,0,5,228,0,6.0,0.1,0,0.0,36.206896551724135,0.0,36.66666667,Feb-23
2020-04-02,Afghanistan,273,36,6,2,10,257,0,7.0,0.2,0,0.0,15.18987341772152,50.0,36.66666667,Feb-23
2020-04-03,Afghanistan,281,8,6,0,10,265,0,7.0,0.2,0,0.0,2.93040293040293,0.0,36.66666667,Feb-23
2020-04-04,Afghanistan,299,18,7,1,10,282,0,8.0,0.2,0,0.0,6.405693950177936,16.666666666666664,36.66666667,Feb-23
2020-04-05,Afghanistan,349,40,7,0,15,327,0,9.0,0.2,0,0.0,13.377926421404682,0.0,36.66666667,Feb-23
2020-04-06,Afghanistan,367,18,11,4,18,338,0,9.0,0.3,0,0.0,5.157593123209169,57.14285714285714,36.66666667,Feb-23
2020-04-07,Afghanistan,423,56,14,3,18,391,0,11.0,0.4,0,0.0,15.258855585831062,27.27272727272727,36.66666667,Feb-23
2020-04-08,Afghanistan,444,21,14,0,29,401,0,11.0,0.4,0,0.0,4.964539007092199,0.0,36.66666667,Feb-23
2020-04-09,Afghanistan,484,40,15,1,32,437,0,12.0,0.4,0,0.0,9.00900900900901,7.142857142857142,36.66666667,Feb-23
2020-04-10,Afghanistan,521,37,15,0,32,474,0,13.0,0.4,0,0.0,7.644628099173553,0.0,36.66666667,Feb-23
2020-04-11,Afghanistan,555,34,18,3,32,505,0,14.0,0.5,0,0.0,6.525911708253358,20.0,36.66666667,Feb-23
2020-04-12,Afghanistan,607,52,18,0,32,557,0,16.0,0.5,0,0.0,9.36936936936937,0.0,36.66666667,Feb-23
2020-04-13,Afghanistan,665,58,21,3,32,612,0,17.0,0.5,0,0.0,9.555189456342669,16.666666666666664,36.66666667,Feb-23
2020-04-14,Afghanistan,714,49,23,2,40,651,0,18.0,0.6,0,0.0,7.368421052631578,9.523809523809524,36.66666667,Feb-23
2020-04-15,Afghanistan,784,70,25,2,43,716,0,20.0,0.6,0,0.0,9.803921568627452,8.695652173913043,36.66666667,Feb-23
2020-04-16,Afghanistan,840,56,30,5,54,756,0,22.0,0.8,0,0.0,7.142857142857142,20.0,36.66666667,Feb-23
2020-04-17,Afghanistan,906,66,30,0,99,777,0,23.0,0.8,0,0.0,7.857142857142857,0.0,36.66666667,Feb-23
2020-04-18,Afghanistan,933,27,30,0,112,791,0,24.0,0.8,0,0.0,2.980132450331126,0.0,36.66666667,Feb-23
2020-04-19,Afghanistan,996,63,33,3,131,832,7,26.0,0.8,6422,165.0,6.752411575562702,10.0,36.66666667,Feb-23
2020-04-20,Afghanistan,1026,30,36,3,135,855,7,26.0,0.9,6422,165.0,3.0120481927710845,9.090909090909092,36.66666667,Feb-23
2020-04-21,Afghanistan,1092,66,36,0,150,906,7,28.0,0.9,6422,165.0,6.432748538011696,0.0,36.66666667,Feb-23
2020-04-22,Afghanistan,1176,84,40,4,166,970,7,30.0,1.0,6422,165.0,7.6923076923076925,11.11111111111111,36.66666667,Feb-23
2020-04-23,Afghanistan,1279,103,42,2,179,1058,7,33.0,1.0,6422,165.0,8.758503401360544,5.0,36.66666667,Feb-23
2020-04-24,Afghanistan,1351,72,43,1,188,1120,7,35.0,1.0,6422,165.0,5.629397967161845,2.380952380952381,36.66666667,Feb-23
2020-04-25,Afghanistan,1463,112,47,4,188,1228,7,38.0,1.0,7425,191.0,8.290155440414509,9.30232558139535,36.66666667,Feb-23
2020-04-26,Afghanistan,1531,68,50,3,207,1274,7,39.0,1.0,8090,208.0,4.6479835953520166,6.382978723404255,36.66666667,Feb-23
2020-04-27,Afghanistan,1703,172,57,7,220,1426,7,44.0,1.0,8694,223.0,11.234487263226649,14.000000000000002,36.66666667,Feb-23
2020-04-28,Afghanistan,1828,125,58,1,228,1542,7,47.0,1.0,9000,231.0,7.339988256018791,1.7543859649122806,36.66666667,Feb-23
2020-04-29,Afghanistan,1939,111,60,2,252,1627,7,50.0,2.0,9000,231.0,6.072210065645514,3.4482758620689653,36.66666667,Feb-23
2020-04-30,Afghanistan,2171,232,64,4,260,1847,7,56.0,2.0,10022,257.0,11.964930376482723,6.666666666666667,36.66666667,Feb-23
2020-05-01,Afghanistan,2335,164,68,4,310,1957,7,60.0,2.0,10593,272.0,7.5541225241824055,6.25,36.66666667,Feb-23
2020-05-02,Afghanistan,2469,134,72,4,331,2066,7,63.0,2.0,11068,284.0,5.738758029978587,5.88235294117647,36.66666667,Feb-23
2020-05-03,Afghanistan,2704,235,85,13,345,2274,7,69.0,2.0,11068,284.0,9.518023491292022,18.055555555555554,36.66666667,Feb-23
2020-05-04,Afghanistan,2894,190,90,5,397,2407,7,74.0,2.0,11068,284.0,7.026627218934911,5.88235294117647,36.66666667,Feb-23
2020-05-05,Afghanistan,3224,330,95,5,421,2708,7,83.0,2.0,13076,336.0,11.402902557014514,5.555555555555555,36.66666667,Feb-23
2020-05-06,Afghanistan,3392,168,104,9,458,2830,7,87.0,3.0,13777,354.0,5.2109181141439205,9.473684210526317,36.66666667,Feb-23
2020-05-07,Afghanistan,3563,171,106,2,468,2989,7,92.0,3.0,14389,370.0,5.04127358490566,1.9230769230769231,36.66666667,Feb-23
2020-05-08,Afghanistan,3778,215,109,3,472,3197,7,97.0,3.0,14389,370.0,6.034240808307606,2.8301886792452833,36.66666667,Feb-23
2020-05-09,Afghanistan,4033,255,115,6,502,3416,7,104.0,3.0,15560,400.0,6.749602964531498,5.5045871559633035,36.66666667,Feb-23
2020-05-10,Afghanistan,4402,369,120,5,558,3724,7,113.0,3.0,15560,400.0,9.14951648896603,4.3478260869565215,36.66666667,Feb-23
2020-05-11,Afghanistan,4687,285,122,2,558,4007,7,120.0,3.0,15560,400.0,6.474329850068152,1.6666666666666667,36.66666667,Feb-23
2020-05-12,Afghanistan,4963,276,127,5,610,4226,7,127.0,3.0,18098,465.0,5.888628120332835,4.098360655737705,36.66666667,Feb-23
2020-05-13,Afghanistan,5226,263,132,5,648,4446,7,134.0,3.0,18724,481.0,5.299214184968768,3.937007874015748,36.66666667,Feb-23
2020-05-14,Afghanistan,5639,413,136,4,691,4812,7,145.0,3.0,19732,507.0,7.902793723689245,3.0303030303030303,36.66666667,Feb-23
2020-01-22,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-23,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-24,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-25,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-26,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-27,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-28,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-29,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-30,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-01-31,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-01,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-02,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-03,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-04,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-05,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-06,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-07,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-08,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-09,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-10,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-11,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-12,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-13,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-14,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-15,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-16,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-17,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-18,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-19,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-20,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-21,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-22,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-23,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-24,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-25,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-26,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-27,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-28,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-02-29,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-01,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-02,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-03,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-04,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-05,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-06,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-07,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-08,Albania,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.8970588239999997,Mar-07
2020-03-09,Albania,2,2,0,0,0,0,0,0.69035533,0.0,0,0.0,inf,0.0,2.8970588239999997,Mar-07
2020-03-10,Albania,10,8,0,0,0,0,0,3.451776649,0.0,0,0.0,400.0,0.0,2.8970588239999997,Mar-07
2020-03-11,Albania,12,2,1,1,0,0,0,4.142131979,0.345177665,0,0.0,20.0,inf,2.8970588239999997,Mar-07
2020-03-12,Albania,23,11,1,0,0,0,0,7.939086293,0.345177665,0,0.0,91.66666666666666,0.0,2.8970588239999997,Mar-07
2020-03-13,Albania,33,10,1,0,0,0,0,11.39086294,0.345177665,0,0.0,43.47826086956522,0.0,2.8970588239999997,Mar-07
2020-03-14,Albania,38,5,1,0,0,0,0,13.11675127,0.345177665,0,0.0,15.151515151515152,0.0,2.8970588239999997,Mar-07
2020-03-15,Albania,42,4,1,0,0,0,0,14.49746193,0.345177665,0,0.0,10.526315789473683,0.0,2.8970588239999997,Mar-07
2020-03-16,Albania,51,9,1,0,0,0,0,17.60406091,0.345177665,0,0.0,21.428571428571427,0.0,2.8970588239999997,Mar-07
2020-03-17,Albania,55,4,1,0,0,0,0,18.98477157,0.345177665,0,0.0,7.8431372549019605,0.0,2.8970588239999997,Mar-07
2020-03-18,Albania,59,4,2,1,0,0,0,20.36548223,0.69035533,0,0.0,7.2727272727272725,100.0,2.8970588239999997,Mar-07
2020-03-19,Albania,64,5,2,0,0,0,0,22.09137055,0.69035533,0,0.0,8.47457627118644,0.0,2.8970588239999997,Mar-07
2020-03-20,Albania,70,6,2,0,0,0,0,24.16243654,0.69035533,0,0.0,9.375,0.0,2.8970588239999997,Mar-07
2020-03-21,Albania,76,6,2,0,2,0,0,26.23350253,0.69035533,0,0.0,8.571428571428571,0.0,2.8970588239999997,Mar-07
2020-03-22,Albania,89,13,2,0,2,0,0,30.72081218,0.69035533,0,0.0,17.105263157894736,0.0,2.8970588239999997,Mar-07
2020-03-23,Albania,104,15,4,2,2,0,0,35.89847715,1.38071066,0,0.0,16.853932584269664,100.0,2.8970588239999997,Mar-07
2020-03-24,Albania,123,19,5,1,10,108,2,42.45685278,1.725888325,0,0.0,18.269230769230766,25.0,2.8970588239999997,Mar-07
2020-03-25,Albania,146,23,5,0,17,124,3,50.39593908,1.725888325,0,0.0,18.69918699186992,0.0,2.8970588239999997,Mar-07
2020-03-26,Albania,174,28,6,1,17,151,3,60.0609137,2.07106599,0,0.0,19.17808219178082,20.0,2.8970588239999997,Mar-07
2020-03-27,Albania,186,12,8,2,31,147,3,64.20304567,2.761421319,0,0.0,6.896551724137931,33.33333333333333,2.8970588239999997,Mar-07
2020-03-28,Albania,197,11,10,2,31,156,3,67.99999999,3.451776649,0,0.0,5.913978494623656,25.0,2.8970588239999997,Mar-07
2020-03-29,Albania,212,15,10,0,33,169,3,74.0,3.0,0,0.0,7.614213197969544,0.0,2.8970588239999997,Mar-07
2020-03-30,Albania,223,11,11,1,44,168,7,77.0,4.0,0,0.0,5.188679245283019,10.0,2.8970588239999997,Mar-07
2020-03-31,Albania,243,20,15,4,52,176,8,84.0,5.0,0,0.0,8.968609865470851,36.36363636363637,2.8970588239999997,Mar-07
2020-04-01,Albania,259,16,15,0,67,177,7,90.0,5.0,0,0.0,6.584362139917696,0.0,2.8970588239999997,Mar-07
2020-04-02,Albania,277,18,16,1,76,185,7,96.0,6.0,0,0.0,6.94980694980695,6.666666666666667,2.8970588239999997,Mar-07
2020-04-03,Albania,304,27,17,1,89,198,7,106.0,6.0,0,0.0,9.747292418772563,6.25,2.8970588239999997,Mar-07
2020-04-04,Albania,333,29,20,3,99,214,7,116.0,7.0,2247,781.0,9.539473684210527,17.647058823529413,2.8970588239999997,Mar-07
2020-04-05,Albania,361,28,20,0,104,237,7,125.0,7.0,2396,833.0,8.408408408408409,0.0,2.8970588239999997,Mar-07
2020-04-06,Albania,377,16,21,1,116,240,7,131.0,7.0,2571,893.0,4.43213296398892,5.0,2.8970588239999997,Mar-07
2020-04-07,Albania,383,6,22,1,131,230,7,133.0,8.0,2753,957.0,1.5915119363395225,4.761904761904762,2.8970588239999997,Mar-07
2020-04-08,Albania,400,17,22,0,154,224,7,139.0,8.0,2989,1039.0,4.43864229765013,0.0,2.8970588239999997,Mar-07
2020-04-09,Albania,409,9,23,1,165,221,7,142.0,8.0,3223,1120.0,2.25,4.545454545454546,2.8970588239999997,Mar-07
2020-04-10,Albania,416,7,23,0,182,211,7,145.0,8.0,3385,1176.0,1.7114914425427872,0.0,2.8970588239999997,Mar-07
2020-04-11,Albania,433,17,23,0,197,213,7,150.0,8.0,3644,1266.0,4.086538461538462,0.0,2.8970588239999997,Mar-07
2020-04-12,Albania,446,13,23,0,217,206,7,155.0,8.0,3877,1347.0,3.0023094688221708,0.0,2.8970588239999997,Mar-07
2020-04-13,Albania,467,21,23,0,232,212,7,162.0,8.0,4070,1414.0,4.708520179372197,0.0,2.8970588239999997,Mar-07
2020-04-14,Albania,475,8,24,1,248,203,5,165.0,8.0,4306,1496.0,1.7130620985010707,4.3478260869565215,2.8970588239999997,Mar-07
2020-04-15,Albania,494,19,25,1,251,218,5,172.0,9.0,4558,1584.0,4.0,4.166666666666666,2.8970588239999997,Mar-07
2020-04-16,Albania,518,24,26,1,277,215,5,180.0,9.0,4827,1677.0,4.8582995951417,4.0,2.8970588239999997,Mar-07
2020-04-17,Albania,539,21,26,0,283,230,5,187.0,9.0,5080,1765.0,4.054054054054054,0.0,2.8970588239999997,Mar-07
2020-04-18,Albania,548,9,26,0,302,220,5,190.0,9.0,5311,1846.0,1.6697588126159555,0.0,2.8970588239999997,Mar-07
2020-04-19,Albania,562,14,26,0,314,222,5,195.0,9.0,5542,1926.0,2.5547445255474455,0.0,2.8970588239999997,Mar-07
2020-04-20,Albania,584,22,26,0,327,231,5,203.0,9.0,5775,2007.0,3.9145907473309607,0.0,2.8970588239999997,Mar-07
2020-04-21,Albania,609,25,26,0,345,238,10,212.0,9.0,6017,2091.0,4.280821917808219,0.0,2.8970588239999997,Mar-07
2020-04-22,Albania,634,25,27,1,356,251,4,220.0,9.0,6269,2178.0,4.105090311986864,3.8461538461538463,2.8970588239999997,Mar-07
2020-04-23,Albania,663,29,27,0,385,251,4,230.0,9.0,6509,2262.0,4.574132492113565,0.0,2.8970588239999997,Mar-07
2020-04-24,Albania,678,15,27,0,394,257,4,236.0,9.0,6509,2262.0,2.262443438914027,0.0,2.8970588239999997,Mar-07
2020-04-25,Albania,712,34,27,0,403,282,4,247.0,9.0,7015,2438.0,5.014749262536873,0.0,2.8970588239999997,Mar-07
2020-04-26,Albania,726,14,28,1,410,288,4,252.0,10.0,7279,2529.0,1.9662921348314606,3.7037037037037033,2.8970588239999997,Mar-07
