date,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,serious_critical,total_cases_per_million_pop,total_deaths_per_million_pop,first_case_date
22/02/2020,Uganda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-20
22/02/2020,Ukraine,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
22/02/2020,Uruguay,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
22/02/2020,Uzbekistan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
22/02/2020,Venezuela,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
22/02/2020,Vietnam,16,0,0,0.0,14,0,0,0.18390804600000002,0.0,Jan-22
22/02/2020,Zambia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
22/02/2020,Zimbabwe,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Afghanistan,0,0,0,0.0,0,0,0,0.0,0.0,Feb-23
23/02/2020,Albania,0,0,0,0.0,0,0,0,0.0,0.0,Mar-07
23/02/2020,Algeria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
23/02/2020,Andorra,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Angola,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Antigua and Barbuda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Argentina,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
23/02/2020,Armenia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
23/02/2020,Australia,15,0,0,0.0,11,0,0,0.590096286,0.0,Jan-24
23/02/2020,Austria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
23/02/2020,Azerbaijan,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Bahamas,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
23/02/2020,Bahrain,0,0,0,0.0,0,0,0,0.0,0.0,Feb-23
23/02/2020,Bangladesh,0,0,0,0.0,0,0,0,0.0,0.0,Mar-07
23/02/2020,Barbados,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
23/02/2020,Belarus,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Belgium,1,0,0,0.0,1,0,0,0.086271075,0.0,Feb-03
23/02/2020,Belize,0,0,0,0.0,0,0,0,0.0,0.0,Mar-22
23/02/2020,Benin,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
23/02/2020,Bhutan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Bolivia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
23/02/2020,Bosnia and Herzegovina,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
23/02/2020,Brazil,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
23/02/2020,Brunei ,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
23/02/2020,Bulgaria,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
23/02/2020,Burkina Faso,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
23/02/2020,CAR,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
23/02/2020,Cabo Verde,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Cambodia,1,0,0,0.0,1,0,0,0.060606060999999996,0.0,Jan-26
23/02/2020,Cameroon,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Canada,9,0,0,0.0,3,0,0,0.23872679,0.0,Jan-24
23/02/2020,Chad,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
23/02/2020,Chile,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
23/02/2020,China,77022,21,2445,2.0,23187,0,0,53.93830013,1.712226946,Jan-10
23/02/2020,Colombia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Congo,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
23/02/2020,Costa Rica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
23/02/2020,Croatia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
23/02/2020,Cuba,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
23/02/2020,Cyprus,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
23/02/2020,Czechia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
23/02/2020,Denmark,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
23/02/2020,Diamond Princess,691,57,3,1.0,0,0,0,691.0,3.0,Feb-04
23/02/2020,Djibouti,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
23/02/2020,Dominica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
23/02/2020,Dominican Republic,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
23/02/2020,Ecuador,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
23/02/2020,Egypt,1,0,0,0.0,0,0,0,0.010416667,0.0,Feb-13
23/02/2020,El Salvador,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
23/02/2020,Equatorial Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
23/02/2020,Eritrea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-20
23/02/2020,Estonia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
23/02/2020,Eswatini,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
23/02/2020,Ethiopia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Fiji,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
23/02/2020,Finland,1,0,0,0.0,1,0,0,0.180805484,0.0,Jan-28
23/02/2020,France,12,0,1,0.0,0,0,0,0.183952096,0.015329341000000003,Jan-23
23/02/2020,Gabon,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Gambia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
23/02/2020,Georgia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Germany,16,0,0,0.0,14,0,0,0.19107375,0.0,Jan-26
23/02/2020,Ghana,0,0,0,0.0,0,0,0,0.0,0.0,Mar-11
23/02/2020,Greece,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Grenada,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
23/02/2020,Guatemala,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Guyana,0,0,0,0.0,0,0,0,0.0,0.0,Mar-11
23/02/2020,Haiti,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Honduras,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
23/02/2020,Hungary,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
23/02/2020,Iceland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,India,3,0,0,0.0,3,0,0,0.00212766,0.0,Jan-29
23/02/2020,Indonesia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Iran,43,15,8,3.0,0,0,0,0.512483055,0.095345685,Feb-18
23/02/2020,Iraq,0,0,0,0.0,0,0,0,0.0,0.0,Feb-21
23/02/2020,Ireland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
23/02/2020,Israel,1,0,0,0.0,0,0,0,0.11550152,0.0,Feb-20
23/02/2020,Italy,155,93,3,1.0,2,0,0,2.5628839,0.049604205,Jan-29
23/02/2020,Ivory Coast,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
23/02/2020,Jamaica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
23/02/2020,Japan,147,25,1,0.0,22,0,0,1.128765505,0.007678676999999998,Jan-14
23/02/2020,Jordan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Kazakhstan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Kenya,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Kuwait,0,0,0,0.0,0,0,0,0.0,0.0,Feb-23
23/02/2020,Kyrgyzstan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
23/02/2020,Latvia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Lebanon,1,0,0,0.0,0,0,0,0.145631068,0.0,Feb-20
23/02/2020,Liberia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
23/02/2020,Liechtenstein,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
23/02/2020,Lithuania,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Luxembourg,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
23/02/2020,Madagascar,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Malaysia,22,0,0,0.0,15,0,0,0.682758621,0.0,Jan-24
23/02/2020,Maldives,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
23/02/2020,Malta,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
23/02/2020,Mauritania,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Mauritius,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
23/02/2020,Mexico,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Moldova,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
23/02/2020,Monaco,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Mongolia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
23/02/2020,Montenegro,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
23/02/2020,Morocco,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Mozambique,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
23/02/2020,Namibia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
23/02/2020,Nepal,1,0,0,0.0,1,0,0,0.04,0.0,Jan-23
23/02/2020,Netherlands,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
23/02/2020,New Zealand,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,Nicaragua,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
23/02/2020,Niger,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
23/02/2020,Nigeria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
23/02/2020,North Macedonia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Norway,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Oman,0,0,0,0.0,0,0,0,0.0,0.0,Feb-23
23/02/2020,Pakistan,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Panama,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
23/02/2020,Papua New Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
23/02/2020,Paraguay,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
23/02/2020,Peru,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Philippines,3,0,1,0.0,1,0,0,0.027906977000000003,0.009302326,Jan-29
23/02/2020,Poland,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
23/02/2020,Portugal,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Qatar,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
23/02/2020,Romania,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
23/02/2020,Russia,2,0,0,0.0,2,0,0,0.014240506000000002,0.0,Jan-30
23/02/2020,Rwanda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
23/02/2020,S. Korea,602,169,6,4.0,18,0,0,11.75036928,0.117113315,Jan-19
23/02/2020,Saint Lucia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,San Marino,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
23/02/2020,Saudi Arabia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Senegal,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Serbia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Seychelles,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
23/02/2020,Singapore,89,4,0,0.0,51,0,0,15.20324189,0.0,Jan-22
23/02/2020,Slovakia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Slovenia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
23/02/2020,Somalia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
23/02/2020,South Africa,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
23/02/2020,Spain,2,0,0,0.0,2,0,0,0.042766437000000004,0.0,Jan-30
23/02/2020,Sri Lanka,1,0,0,0.0,1,0,0,0.044247787999999996,0.0,Jan-26
23/02/2020,St. Vincent Grenadines,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
23/02/2020,Sudan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Suriname,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Sweden,1,0,0,0.0,0,0,0,0.098926603,0.0,Jan-30
23/02/2020,Switzerland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
23/02/2020,Syria,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
23/02/2020,Taiwan,28,2,1,0.0,2,0,0,1.1872791520000001,0.042402827,Jan-20
23/02/2020,Tanzania,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
23/02/2020,Thailand,35,0,0,0.0,21,0,0,0.506024096,0.0,Jan-12
23/02/2020,Timor-Leste,0,0,0,0.0,0,0,0,0.0,0.0,Mar-20
23/02/2020,Togo,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
23/02/2020,Trinidad and Tobago,0,0,0,0.0,0,0,0,0.0,0.0,Mar-11
23/02/2020,Tunisia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
23/02/2020,Turkey,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
23/02/2020,UAE,13,0,0,0.0,4,0,0,1.305555555,0.0,Jan-28
23/02/2020,UK,9,0,0,0.0,0,0,0,0.132716952,0.0,Jan-30
23/02/2020,USA,15,0,0,0.0,0,0,0,0.045373080999999996,0.0,Jan-20
23/02/2020,Uganda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-20
23/02/2020,Ukraine,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
23/02/2020,Uruguay,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Uzbekistan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
23/02/2020,Venezuela,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
23/02/2020,Vietnam,16,0,0,0.0,14,0,0,0.18390804600000002,0.0,Jan-22
23/02/2020,Zambia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
23/02/2020,Zimbabwe,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Afghanistan,1,1,0,0.0,0,0,0,0.027272727000000004,0.0,Feb-23
24/02/2020,Albania,0,0,0,0.0,0,0,0,0.0,0.0,Mar-07
24/02/2020,Algeria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
24/02/2020,Andorra,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Angola,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Antigua and Barbuda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Argentina,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
24/02/2020,Armenia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
24/02/2020,Australia,15,0,0,0.0,11,0,0,0.590096286,0.0,Jan-24
24/02/2020,Austria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
24/02/2020,Azerbaijan,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Bahamas,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
24/02/2020,Bahrain,1,1,0,0.0,0,0,0,0.588235294,0.0,Feb-23
24/02/2020,Bangladesh,0,0,0,0.0,0,0,0,0.0,0.0,Mar-07
24/02/2020,Barbados,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
24/02/2020,Belarus,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Belgium,1,0,0,0.0,1,0,0,0.086271075,0.0,Feb-03
24/02/2020,Belize,0,0,0,0.0,0,0,0,0.0,0.0,Mar-22
24/02/2020,Benin,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
24/02/2020,Bhutan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Bolivia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
24/02/2020,Bosnia and Herzegovina,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
24/02/2020,Brazil,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
24/02/2020,Brunei ,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
24/02/2020,Bulgaria,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
24/02/2020,Burkina Faso,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
24/02/2020,CAR,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
24/02/2020,Cabo Verde,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Cambodia,1,0,0,0.0,1,0,0,0.060606060999999996,0.0,Jan-26
24/02/2020,Cameroon,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Canada,10,1,0,0.0,3,0,0,0.26525198899999997,0.0,Jan-24
24/02/2020,Chad,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
24/02/2020,Chile,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
24/02/2020,China,77241,219,2595,150.0,25015,0,0,54.09166524,1.817271544,Jan-10
24/02/2020,Colombia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Congo,0,0,0,0.0,0,0,0,0.0,0.0,Mar-14
24/02/2020,Costa Rica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
24/02/2020,Croatia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
24/02/2020,Cuba,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
24/02/2020,Cyprus,0,0,0,0.0,0,0,0,0.0,0.0,Mar-08
24/02/2020,Czechia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
24/02/2020,Denmark,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
24/02/2020,Diamond Princess,691,0,3,0.0,0,0,0,691.0,3.0,Feb-04
24/02/2020,Djibouti,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
24/02/2020,Dominica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
24/02/2020,Dominican Republic,0,0,0,0.0,0,0,0,0.0,0.0,Feb-29
24/02/2020,Ecuador,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
24/02/2020,Egypt,1,0,0,0.0,0,0,0,0.010416667,0.0,Feb-13
24/02/2020,El Salvador,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
24/02/2020,Equatorial Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
24/02/2020,Eritrea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-20
24/02/2020,Estonia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
24/02/2020,Eswatini,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
24/02/2020,Ethiopia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Fiji,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
24/02/2020,Finland,1,0,0,0.0,1,0,0,0.180805484,0.0,Jan-28
24/02/2020,France,12,0,1,0.0,0,0,0,0.183952096,0.015329341000000003,Jan-23
24/02/2020,Gabon,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Gambia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
24/02/2020,Georgia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Germany,16,0,0,0.0,14,0,0,0.19107375,0.0,Jan-26
24/02/2020,Ghana,0,0,0,0.0,0,0,0,0.0,0.0,Mar-11
24/02/2020,Greece,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Grenada,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
24/02/2020,Guatemala,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Guyana,0,0,0,0.0,0,0,0,0.0,0.0,Mar-11
24/02/2020,Haiti,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Honduras,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
24/02/2020,Hungary,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
24/02/2020,Iceland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,India,3,0,0,0.0,3,0,0,0.00212766,0.0,Jan-29
24/02/2020,Indonesia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Iran,61,18,12,4.0,0,0,0,0.727010845,0.143018527,Feb-18
24/02/2020,Iraq,1,1,0,0.0,0,0,0,0.0256917,0.0,Feb-21
24/02/2020,Ireland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
24/02/2020,Israel,1,0,0,0.0,0,0,0,0.11550152,0.0,Feb-20
24/02/2020,Italy,229,74,7,4.0,1,0,0,3.7864542780000003,0.115743144,Jan-29
24/02/2020,Ivory Coast,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
24/02/2020,Jamaica,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
24/02/2020,Japan,159,12,1,0.0,22,0,0,1.220909628,0.007678676999999998,Jan-14
24/02/2020,Jordan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Kazakhstan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Kenya,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Kuwait,1,1,0,0.0,0,0,0,0.23404255300000001,0.0,Feb-23
24/02/2020,Kyrgyzstan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
24/02/2020,Latvia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Lebanon,1,0,0,0.0,0,0,0,0.145631068,0.0,Feb-20
24/02/2020,Liberia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
24/02/2020,Liechtenstein,0,0,0,0.0,0,0,0,0.0,0.0,Mar-02
24/02/2020,Lithuania,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Luxembourg,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
24/02/2020,Madagascar,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Malaysia,22,0,0,0.0,18,0,0,0.682758621,0.0,Jan-24
24/02/2020,Maldives,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
24/02/2020,Malta,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
24/02/2020,Mauritania,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Mauritius,0,0,0,0.0,0,0,0,0.0,0.0,Mar-17
24/02/2020,Mexico,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Moldova,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
24/02/2020,Monaco,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Mongolia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
24/02/2020,Montenegro,0,0,0,0.0,0,0,0,0.0,0.0,Mar-16
24/02/2020,Morocco,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Mozambique,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
24/02/2020,Namibia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
24/02/2020,Nepal,1,0,0,0.0,1,0,0,0.04,0.0,Jan-23
24/02/2020,Netherlands,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
24/02/2020,New Zealand,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,Nicaragua,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
24/02/2020,Niger,0,0,0,0.0,0,0,0,0.0,0.0,Mar-18
24/02/2020,Nigeria,0,0,0,0.0,0,0,0,0.0,0.0,Feb-27
24/02/2020,North Macedonia,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Norway,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Oman,2,2,0,0.0,0,0,0,0.39473684200000003,0.0,Feb-23
24/02/2020,Pakistan,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Panama,0,0,0,0.0,0,0,0,0.0,0.0,Mar-09
24/02/2020,Papua New Guinea,0,0,0,0.0,0,0,0,0.0,0.0,Mar-19
24/02/2020,Paraguay,0,0,0,0.0,0,0,0,0.0,0.0,Mar-06
24/02/2020,Peru,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Philippines,3,0,1,0.0,1,0,0,0.027906977000000003,0.009302326,Jan-29
24/02/2020,Poland,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
24/02/2020,Portugal,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Qatar,0,0,0,0.0,0,0,0,0.0,0.0,Feb-28
24/02/2020,Romania,0,0,0,0.0,0,0,0,0.0,0.0,Feb-25
24/02/2020,Russia,2,0,0,0.0,2,0,0,0.014240506000000002,0.0,Jan-30
24/02/2020,Rwanda,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
24/02/2020,S. Korea,833,231,8,2.0,18,0,0,16.25923191,0.156151087,Jan-19
24/02/2020,Saint Lucia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,San Marino,0,0,0,0.0,0,0,0,0.0,0.0,Feb-26
24/02/2020,Saudi Arabia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Senegal,0,0,0,0.0,0,0,0,0.0,0.0,Mar-01
24/02/2020,Serbia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Seychelles,0,0,0,0.0,0,0,0,0.0,0.0,Mar-13
24/02/2020,Singapore,89,0,0,0.0,51,0,0,15.20324189,0.0,Jan-22
24/02/2020,Slovakia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-05
24/02/2020,Slovenia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-03
24/02/2020,Somalia,0,0,0,0.0,0,0,0,0.0,0.0,Mar-15
24/02/2020,South Africa,0,0,0,0.0,0,0,0,0.0,0.0,Mar-04
24/02/2020,Spain,2,0,0,0.0,2,0,0,0.042766437000000004,0.0,Jan-30
24/02/2020,Sri Lanka,1,0,0,0.0,1,0,0,0.044247787999999996,0.0,Jan-26
24/02/2020,St. Vincent Grenadines,0,0,0,0.0,0,0,0,0.0,0.0,Mar-10
24/02/2020,Sudan,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Suriname,0,0,0,0.0,0,0,0,0.0,0.0,Mar-12
24/02/2020,Sweden,1,0,0,0.0,0,0,0,0.098926603,0.0,Jan-30
24/02/2020,Switzerland,0,0,0,0.0,0,0,0,0.0,0.0,Feb-24
24/02/2020,Syria,0,0,0,0.0,0,0,0,0.0,0.0,Mar-21
